user_id,segment_operation,order_count,total_amount,days_since_order,priority,estimated_response_rate,action
U009755,流失低潜,1,172.42,425,4,0.03,P4-季度触达+大促通知
U008771,流失低潜,1,171.69,289,4,0.03,P4-季度触达+大促通知
U000562,流失低潜,1,168.05,248,4,0.03,P4-季度触达+大促通知
U009578,流失低潜,1,166.64,322,4,0.03,P4-季度触达+大促通知
U007442,流失低潜,1,165.22,376,4,0.03,P4-季度触达+大促通知
U000669,流失低潜,1,165.03,207,4,0.03,P4-季度触达+大促通知
U003644,流失低潜,1,165.03,482,4,0.03,P4-季度触达+大促通知
U004186,流失低潜,1,165.03,254,4,0.03,P4-季度触达+大促通知
U005463,流失低潜,1,163.23,403,4,0.03,P4-季度触达+大促通知
U003182,流失低潜,1,161.64,285,4,0.03,P4-季度触达+大促通知
U007324,流失低潜,1,161.29,317,4,0.03,P4-季度触达+大促通知
U005203,流失低潜,1,160.18,271,4,0.03,P4-季度触达+大促通知
U005465,流失低潜,1,159.73,332,4,0.03,P4-季度触达+大促通知
U005635,流失低潜,1,157.00,416,4,0.03,P4-季度触达+大促通知
U008171,流失低潜,1,157.00,242,4,0.03,P4-季度触达+大促通知
U009244,流失低潜,1,157.00,258,4,0.03,P4-季度触达+大促通知
U006699,流失低潜,1,156.98,300,4,0.03,P4-季度触达+大促通知
U002511,流失低潜,1,156.64,393,4,0.03,P4-季度触达+大促通知
U003530,流失低潜,1,154.66,195,4,0.03,P4-季度触达+大促通知
U003204,流失低潜,1,154.55,467,4,0.03,P4-季度触达+大促通知
U008147,流失低潜,1,153.71,474,4,0.03,P4-季度触达+大促通知
U001871,流失低潜,1,151.39,212,4,0.03,P4-季度触达+大促通知
U002082,流失低潜,1,151.12,221,4,0.03,P4-季度触达+大促通知
U007365,流失低潜,1,149.22,496,4,0.03,P4-季度触达+大促通知
U007430,流失低潜,1,148.89,466,4,0.03,P4-季度触达+大促通知
U005050,流失低潜,1,148.73,347,4,0.03,P4-季度触达+大促通知
U000384,流失低潜,1,147.97,447,4,0.03,P4-季度触达+大促通知
U007030,流失低潜,1,147.86,212,4,0.03,P4-季度触达+大促通知
U005212,流失低潜,1,147.17,389,4,0.03,P4-季度触达+大促通知
U007818,流失低潜,1,147.11,437,4,0.03,P4-季度触达+大促通知
U007675,流失低潜,1,146.97,319,4,0.03,P4-季度触达+大促通知
U003190,流失低潜,1,146.65,482,4,0.03,P4-季度触达+大促通知
U007681,流失低潜,1,146.49,550,4,0.03,P4-季度触达+大促通知
U000522,流失低潜,1,143.16,206,4,0.03,P4-季度触达+大促通知
U005798,流失低潜,1,143.04,250,4,0.03,P4-季度触达+大促通知
U002040,流失低潜,1,142.05,182,4,0.03,P4-季度触达+大促通知
U005865,流失低潜,1,140.30,341,4,0.03,P4-季度触达+大促通知
U006615,流失低潜,1,138.74,294,4,0.03,P4-季度触达+大促通知
U003490,流失低潜,1,138.66,220,4,0.03,P4-季度触达+大促通知
U007680,流失低潜,1,136.97,244,4,0.03,P4-季度触达+大促通知
U009299,流失低潜,1,135.24,268,4,0.03,P4-季度触达+大促通知
U007171,流失低潜,1,135.23,259,4,0.03,P4-季度触达+大促通知
U002150,流失可弃,1,134.50,334,4,0.01,P4-不主动触达，仅大促被动覆盖
U001256,流失可弃,1,133.67,186,4,0.01,P4-不主动触达，仅大促被动覆盖
U008467,流失可弃,1,132.71,429,4,0.01,P4-不主动触达，仅大促被动覆盖
U002577,流失可弃,1,132.06,290,4,0.01,P4-不主动触达，仅大促被动覆盖
U003470,流失可弃,1,130.56,287,4,0.01,P4-不主动触达，仅大促被动覆盖
U001132,流失可弃,1,130.31,275,4,0.01,P4-不主动触达，仅大促被动覆盖
U006764,流失可弃,1,128.79,203,4,0.01,P4-不主动触达，仅大促被动覆盖
U000705,流失可弃,1,128.28,226,4,0.01,P4-不主动触达，仅大促被动覆盖
U004721,流失可弃,1,127.81,352,4,0.01,P4-不主动触达，仅大促被动覆盖
U008727,流失低潜,2,127.45,478,4,0.03,P4-季度触达+大促通知
U004447,流失可弃,1,126.16,358,4,0.01,P4-不主动触达，仅大促被动覆盖
U006414,流失低潜,2,125.67,193,4,0.03,P4-季度触达+大促通知
U000250,流失可弃,1,124.97,245,4,0.01,P4-不主动触达，仅大促被动覆盖
U008721,流失可弃,1,124.34,477,4,0.01,P4-不主动触达，仅大促被动覆盖
U003765,流失可弃,1,124.08,228,4,0.01,P4-不主动触达，仅大促被动覆盖
U009188,流失可弃,1,122.71,225,4,0.01,P4-不主动触达，仅大促被动覆盖
U007417,流失可弃,1,121.89,385,4,0.01,P4-不主动触达，仅大促被动覆盖
U004047,流失可弃,1,121.71,234,4,0.01,P4-不主动触达，仅大促被动覆盖
U004444,流失可弃,1,120.28,467,4,0.01,P4-不主动触达，仅大促被动覆盖
U001614,流失可弃,1,119.58,234,4,0.01,P4-不主动触达，仅大促被动覆盖
U008078,流失可弃,1,119.52,546,4,0.01,P4-不主动触达，仅大促被动覆盖
U009394,流失可弃,1,119.07,203,4,0.01,P4-不主动触达，仅大促被动覆盖
U000311,流失可弃,1,118.80,314,4,0.01,P4-不主动触达，仅大促被动覆盖
U003813,流失可弃,1,117.72,643,4,0.01,P4-不主动触达，仅大促被动覆盖
U006090,流失可弃,1,117.10,480,4,0.01,P4-不主动触达，仅大促被动覆盖
U009484,流失可弃,1,115.92,225,4,0.01,P4-不主动触达，仅大促被动覆盖
U003009,流失可弃,1,115.63,441,4,0.01,P4-不主动触达，仅大促被动覆盖
U006713,流失可弃,1,115.21,274,4,0.01,P4-不主动触达，仅大促被动覆盖
U005399,流失可弃,1,114.66,260,4,0.01,P4-不主动触达，仅大促被动覆盖
U001909,流失可弃,1,114.32,202,4,0.01,P4-不主动触达，仅大促被动覆盖
U003761,流失可弃,1,111.42,295,4,0.01,P4-不主动触达，仅大促被动覆盖
U001881,流失可弃,1,110.71,260,4,0.01,P4-不主动触达，仅大促被动覆盖
U001145,流失可弃,1,108.50,201,4,0.01,P4-不主动触达，仅大促被动覆盖
U007364,流失可弃,1,108.18,380,4,0.01,P4-不主动触达，仅大促被动覆盖
U007620,流失可弃,1,107.66,232,4,0.01,P4-不主动触达，仅大促被动覆盖
U006864,流失可弃,1,105.72,553,4,0.01,P4-不主动触达，仅大促被动覆盖
U003588,流失可弃,1,105.48,217,4,0.01,P4-不主动触达，仅大促被动覆盖
U002628,流失可弃,1,105.36,291,4,0.01,P4-不主动触达，仅大促被动覆盖
U003551,流失可弃,1,105.35,319,4,0.01,P4-不主动触达，仅大促被动覆盖
U004093,流失可弃,1,104.38,484,4,0.01,P4-不主动触达，仅大促被动覆盖
U009770,流失可弃,1,104.27,293,4,0.01,P4-不主动触达，仅大促被动覆盖
U009322,流失可弃,1,104.12,347,4,0.01,P4-不主动触达，仅大促被动覆盖
U005522,流失可弃,1,104.04,290,4,0.01,P4-不主动触达，仅大促被动覆盖
U004753,流失可弃,1,103.43,273,4,0.01,P4-不主动触达，仅大促被动覆盖
U009437,流失可弃,1,101.97,305,4,0.01,P4-不主动触达，仅大促被动覆盖
U007749,流失可弃,1,100.65,199,4,0.01,P4-不主动触达，仅大促被动覆盖
U009992,流失可弃,1,100.62,320,4,0.01,P4-不主动触达，仅大促被动覆盖
U004581,流失可弃,1,99.56,236,4,0.01,P4-不主动触达，仅大促被动覆盖
U006716,流失可弃,1,99.35,283,4,0.01,P4-不主动触达，仅大促被动覆盖
U000753,流失可弃,1,98.81,495,4,0.01,P4-不主动触达，仅大促被动覆盖
U003507,流失可弃,1,98.30,244,4,0.01,P4-不主动触达，仅大促被动覆盖
U005193,流失可弃,1,97.78,261,4,0.01,P4-不主动触达，仅大促被动覆盖
U007482,流失低潜,2,97.65,346,4,0.03,P4-季度触达+大促通知
U003641,流失可弃,1,97.28,424,4,0.01,P4-不主动触达，仅大促被动覆盖
U005538,流失低潜,2,96.80,191,4,0.03,P4-季度触达+大促通知
U000397,流失可弃,1,96.56,297,4,0.01,P4-不主动触达，仅大促被动覆盖
U006261,流失可弃,1,95.98,328,4,0.01,P4-不主动触达，仅大促被动覆盖
U009924,流失可弃,1,95.81,496,4,0.01,P4-不主动触达，仅大促被动覆盖
U005943,流失可弃,1,95.66,276,4,0.01,P4-不主动触达，仅大促被动覆盖
U007338,流失可弃,1,95.02,377,4,0.01,P4-不主动触达，仅大促被动覆盖
U000875,流失可弃,1,94.35,427,4,0.01,P4-不主动触达，仅大促被动覆盖
U003073,流失可弃,1,92.48,553,4,0.01,P4-不主动触达，仅大促被动覆盖
U005496,流失可弃,1,90.57,257,4,0.01,P4-不主动触达，仅大促被动覆盖
U005302,流失可弃,1,90.37,197,4,0.01,P4-不主动触达，仅大促被动覆盖
U008673,流失可弃,1,88.96,194,4,0.01,P4-不主动触达，仅大促被动覆盖
U004064,流失可弃,1,87.06,232,4,0.01,P4-不主动触达，仅大促被动覆盖
U005320,流失可弃,1,85.78,372,4,0.01,P4-不主动触达，仅大促被动覆盖
U006235,流失可弃,1,85.20,213,4,0.01,P4-不主动触达，仅大促被动覆盖
U001067,流失可弃,1,84.98,183,4,0.01,P4-不主动触达，仅大促被动覆盖
U005835,流失可弃,1,84.48,225,4,0.01,P4-不主动触达，仅大促被动覆盖
U005967,流失可弃,1,84.48,332,4,0.01,P4-不主动触达，仅大促被动覆盖
U007091,流失可弃,1,83.60,483,4,0.01,P4-不主动触达，仅大促被动覆盖
U009449,流失低潜,2,83.46,184,4,0.03,P4-季度触达+大促通知
U000539,流失可弃,1,83.11,222,4,0.01,P4-不主动触达，仅大促被动覆盖
U001245,流失可弃,1,82.96,233,4,0.01,P4-不主动触达，仅大促被动覆盖
U007574,流失可弃,1,81.49,182,4,0.01,P4-不主动触达，仅大促被动覆盖
U000983,流失可弃,1,81.16,449,4,0.01,P4-不主动触达，仅大促被动覆盖
U005049,流失可弃,1,80.66,361,4,0.01,P4-不主动触达，仅大促被动覆盖
U002621,流失可弃,1,80.56,328,4,0.01,P4-不主动触达，仅大促被动覆盖
U009875,流失可弃,1,79.92,397,4,0.01,P4-不主动触达，仅大促被动覆盖
U001269,流失可弃,1,78.11,407,4,0.01,P4-不主动触达，仅大促被动覆盖
U001455,流失可弃,1,77.84,271,4,0.01,P4-不主动触达，仅大促被动覆盖
U003900,流失可弃,1,77.46,311,4,0.01,P4-不主动触达，仅大促被动覆盖
U003326,流失低潜,2,77.08,219,4,0.03,P4-季度触达+大促通知
U002485,流失可弃,1,76.59,264,4,0.01,P4-不主动触达，仅大促被动覆盖
U007679,流失可弃,1,75.93,352,4,0.01,P4-不主动触达，仅大促被动覆盖
U007900,流失可弃,1,75.81,554,4,0.01,P4-不主动触达，仅大促被动覆盖
U007596,流失可弃,1,74.56,265,4,0.01,P4-不主动触达，仅大促被动覆盖
U002855,流失可弃,1,74.32,352,4,0.01,P4-不主动触达，仅大促被动覆盖
U002862,流失可弃,1,73.64,339,4,0.01,P4-不主动触达，仅大促被动覆盖
U005957,流失可弃,1,73.56,308,4,0.01,P4-不主动触达，仅大促被动覆盖
U002866,流失可弃,1,72.84,253,4,0.01,P4-不主动触达，仅大促被动覆盖
U009314,流失可弃,1,72.49,215,4,0.01,P4-不主动触达，仅大促被动覆盖
U000803,流失可弃,1,72.33,558,4,0.01,P4-不主动触达，仅大促被动覆盖
U000642,流失可弃,1,71.86,189,4,0.01,P4-不主动触达，仅大促被动覆盖
U000879,流失可弃,1,71.59,420,4,0.01,P4-不主动触达，仅大促被动覆盖
U000215,流失可弃,1,70.68,233,4,0.01,P4-不主动触达，仅大促被动覆盖
U004104,流失可弃,1,70.49,490,4,0.01,P4-不主动触达，仅大促被动覆盖
U001660,流失可弃,1,70.39,313,4,0.01,P4-不主动触达，仅大促被动覆盖
U005902,流失可弃,1,70.33,205,4,0.01,P4-不主动触达，仅大促被动覆盖
U003840,流失可弃,1,70.20,357,4,0.01,P4-不主动触达，仅大促被动覆盖
U002768,流失可弃,1,69.68,448,4,0.01,P4-不主动触达，仅大促被动覆盖
U005602,流失可弃,1,69.68,468,4,0.01,P4-不主动触达，仅大促被动覆盖
U003254,流失可弃,1,69.54,295,4,0.01,P4-不主动触达，仅大促被动覆盖
U003307,流失低潜,2,69.19,228,4,0.03,P4-季度触达+大促通知
U005680,流失可弃,1,68.69,506,4,0.01,P4-不主动触达，仅大促被动覆盖
U007251,流失可弃,1,67.42,187,4,0.01,P4-不主动触达，仅大促被动覆盖
U008646,流失可弃,1,67.32,463,4,0.01,P4-不主动触达，仅大促被动覆盖
U009174,流失可弃,1,66.97,197,4,0.01,P4-不主动触达，仅大促被动覆盖
U005481,流失可弃,1,66.75,360,4,0.01,P4-不主动触达，仅大促被动覆盖
U006134,流失可弃,1,66.45,416,4,0.01,P4-不主动触达，仅大促被动覆盖
U003164,流失可弃,1,66.11,289,4,0.01,P4-不主动触达，仅大促被动覆盖
U002845,流失可弃,1,62.96,202,4,0.01,P4-不主动触达，仅大促被动覆盖
U006979,流失可弃,1,62.47,311,4,0.01,P4-不主动触达，仅大促被动覆盖
U003917,流失可弃,1,61.86,570,4,0.01,P4-不主动触达，仅大促被动覆盖
U003100,流失可弃,1,61.11,370,4,0.01,P4-不主动触达，仅大促被动覆盖
U004664,流失可弃,1,60.63,407,4,0.01,P4-不主动触达，仅大促被动覆盖
U004244,流失可弃,1,60.29,513,4,0.01,P4-不主动触达，仅大促被动覆盖
U001424,流失可弃,1,59.25,474,4,0.01,P4-不主动触达，仅大促被动覆盖
U004361,流失可弃,1,57.36,669,4,0.01,P4-不主动触达，仅大促被动覆盖
U007656,流失可弃,1,56.79,515,4,0.01,P4-不主动触达，仅大促被动覆盖
U007244,流失可弃,1,56.44,362,4,0.01,P4-不主动触达，仅大促被动覆盖
U003676,流失可弃,1,56.18,208,4,0.01,P4-不主动触达，仅大促被动覆盖
U005797,流失可弃,1,54.83,269,4,0.01,P4-不主动触达，仅大促被动覆盖
U008015,流失可弃,1,54.74,408,4,0.01,P4-不主动触达，仅大促被动覆盖
U001368,流失可弃,1,54.55,359,4,0.01,P4-不主动触达，仅大促被动覆盖
U005266,流失可弃,1,53.80,420,4,0.01,P4-不主动触达，仅大促被动覆盖
U002015,流失可弃,1,53.26,432,4,0.01,P4-不主动触达，仅大促被动覆盖
U006772,流失可弃,1,52.93,273,4,0.01,P4-不主动触达，仅大促被动覆盖
U005425,流失可弃,1,52.41,254,4,0.01,P4-不主动触达，仅大促被动覆盖
U000985,流失可弃,1,52.33,235,4,0.01,P4-不主动触达，仅大促被动覆盖
U006351,流失可弃,1,52.33,356,4,0.01,P4-不主动触达，仅大促被动覆盖
U005123,流失可弃,1,52.14,188,4,0.01,P4-不主动触达，仅大促被动覆盖
U007077,流失可弃,1,52.00,403,4,0.01,P4-不主动触达，仅大促被动覆盖
U009598,流失可弃,1,51.95,273,4,0.01,P4-不主动触达，仅大促被动覆盖
U003992,流失可弃,1,51.52,236,4,0.01,P4-不主动触达，仅大促被动覆盖
U008233,流失可弃,1,51.46,438,4,0.01,P4-不主动触达，仅大促被动覆盖
U008538,流失可弃,1,51.04,581,4,0.01,P4-不主动触达，仅大促被动覆盖
U006604,流失可弃,1,50.64,270,4,0.01,P4-不主动触达，仅大促被动覆盖
U003486,流失可弃,1,50.17,262,4,0.01,P4-不主动触达，仅大促被动覆盖
U008359,流失可弃,1,49.87,288,4,0.01,P4-不主动触达，仅大促被动覆盖
U003432,流失可弃,1,49.84,472,4,0.01,P4-不主动触达，仅大促被动覆盖
U007214,流失可弃,1,49.66,456,4,0.01,P4-不主动触达，仅大促被动覆盖
U008962,流失可弃,1,48.72,364,4,0.01,P4-不主动触达，仅大促被动覆盖
U008979,流失可弃,1,47.75,447,4,0.01,P4-不主动触达，仅大促被动覆盖
U007434,流失可弃,1,47.18,365,4,0.01,P4-不主动触达，仅大促被动覆盖
U005628,流失可弃,1,46.89,186,4,0.01,P4-不主动触达，仅大促被动覆盖
U008797,流失可弃,1,46.81,331,4,0.01,P4-不主动触达，仅大促被动覆盖
U003050,流失可弃,1,45.10,394,4,0.01,P4-不主动触达，仅大促被动覆盖
U006983,流失可弃,1,44.42,197,4,0.01,P4-不主动触达，仅大促被动覆盖
U005367,流失可弃,1,44.40,384,4,0.01,P4-不主动触达，仅大促被动覆盖
U007874,流失可弃,1,44.38,242,4,0.01,P4-不主动触达，仅大促被动覆盖
U009043,流失可弃,1,43.64,513,4,0.01,P4-不主动触达，仅大促被动覆盖
U000180,流失可弃,1,43.35,239,4,0.01,P4-不主动触达，仅大促被动覆盖
U006426,流失可弃,1,43.13,386,4,0.01,P4-不主动触达，仅大促被动覆盖
U000437,流失可弃,1,42.19,192,4,0.01,P4-不主动触达，仅大促被动覆盖
U000156,流失可弃,1,41.57,297,4,0.01,P4-不主动触达，仅大促被动覆盖
U002383,流失可弃,1,41.54,659,4,0.01,P4-不主动触达，仅大促被动覆盖
U001010,流失可弃,1,41.44,328,4,0.01,P4-不主动触达，仅大促被动覆盖
U001266,流失可弃,1,40.84,464,4,0.01,P4-不主动触达，仅大促被动覆盖
U003931,流失可弃,1,40.70,280,4,0.01,P4-不主动触达，仅大促被动覆盖
U002725,流失可弃,1,40.54,453,4,0.01,P4-不主动触达，仅大促被动覆盖
U006436,流失可弃,1,39.02,452,4,0.01,P4-不主动触达，仅大促被动覆盖
U006020,流失可弃,1,38.80,320,4,0.01,P4-不主动触达，仅大促被动覆盖
U003983,流失可弃,1,38.32,471,4,0.01,P4-不主动触达，仅大促被动覆盖
U007872,流失可弃,1,38.18,207,4,0.01,P4-不主动触达，仅大促被动覆盖
U003268,流失可弃,1,37.22,423,4,0.01,P4-不主动触达，仅大促被动覆盖
U002436,流失可弃,1,36.92,209,4,0.01,P4-不主动触达，仅大促被动覆盖
U003223,流失可弃,1,36.92,338,4,0.01,P4-不主动触达，仅大促被动覆盖
U005859,流失可弃,1,36.52,321,4,0.01,P4-不主动触达，仅大促被动覆盖
U003344,流失可弃,1,36.34,287,4,0.01,P4-不主动触达，仅大促被动覆盖
U002157,流失可弃,1,35.82,448,4,0.01,P4-不主动触达，仅大促被动覆盖
U007879,流失可弃,1,34.78,331,4,0.01,P4-不主动触达，仅大促被动覆盖
U003699,流失可弃,1,34.10,305,4,0.01,P4-不主动触达，仅大促被动覆盖
U007783,流失可弃,1,32.73,191,4,0.01,P4-不主动触达，仅大促被动覆盖
U007443,流失可弃,1,32.16,317,4,0.01,P4-不主动触达，仅大促被动覆盖
U005121,流失可弃,1,32.02,241,4,0.01,P4-不主动触达，仅大促被动覆盖
U002431,流失可弃,1,31.44,399,4,0.01,P4-不主动触达，仅大促被动覆盖
U004830,流失可弃,1,30.76,270,4,0.01,P4-不主动触达，仅大促被动覆盖
U002897,流失可弃,1,30.10,184,4,0.01,P4-不主动触达，仅大促被动覆盖
U009561,流失可弃,1,29.90,300,4,0.01,P4-不主动触达，仅大促被动覆盖
U002882,流失可弃,1,29.87,259,4,0.01,P4-不主动触达，仅大促被动覆盖
U001626,流失可弃,1,29.34,444,4,0.01,P4-不主动触达，仅大促被动覆盖
U008706,流失可弃,1,29.34,355,4,0.01,P4-不主动触达，仅大促被动覆盖
U009946,流失可弃,1,29.24,380,4,0.01,P4-不主动触达，仅大促被动覆盖
U004630,流失可弃,1,28.04,274,4,0.01,P4-不主动触达，仅大促被动覆盖
U000651,流失可弃,1,27.81,252,4,0.01,P4-不主动触达，仅大促被动覆盖
U000038,流失可弃,1,27.24,313,4,0.01,P4-不主动触达，仅大促被动覆盖
U008255,流失可弃,1,26.74,223,4,0.01,P4-不主动触达，仅大促被动覆盖
U002696,流失可弃,1,25.97,277,4,0.01,P4-不主动触达，仅大促被动覆盖
U005692,流失可弃,1,25.48,228,4,0.01,P4-不主动触达，仅大促被动覆盖
U003329,流失可弃,1,25.41,568,4,0.01,P4-不主动触达，仅大促被动覆盖
U003168,流失可弃,1,24.98,527,4,0.01,P4-不主动触达，仅大促被动覆盖
U004732,流失可弃,1,24.37,253,4,0.01,P4-不主动触达，仅大促被动覆盖
U003672,流失可弃,1,24.11,307,4,0.01,P4-不主动触达，仅大促被动覆盖
U008747,流失可弃,1,23.71,313,4,0.01,P4-不主动触达，仅大促被动覆盖
U007903,流失可弃,1,23.38,362,4,0.01,P4-不主动触达，仅大促被动覆盖
U006343,流失可弃,1,23.37,432,4,0.01,P4-不主动触达，仅大促被动覆盖
U009390,流失可弃,1,22.55,489,4,0.01,P4-不主动触达，仅大促被动覆盖
U004020,流失可弃,1,22.36,339,4,0.01,P4-不主动触达，仅大促被动覆盖
U000636,流失可弃,1,21.74,305,4,0.01,P4-不主动触达，仅大促被动覆盖
U009009,流失可弃,1,21.71,276,4,0.01,P4-不主动触达，仅大促被动覆盖
U008869,流失可弃,1,21.52,307,4,0.01,P4-不主动触达，仅大促被动覆盖
U009568,流失可弃,1,21.52,353,4,0.01,P4-不主动触达，仅大促被动覆盖
U000767,流失可弃,1,20.94,250,4,0.01,P4-不主动触达，仅大促被动覆盖
U007522,流失可弃,1,20.84,401,4,0.01,P4-不主动触达，仅大促被动覆盖
U002397,流失可弃,1,20.70,455,4,0.01,P4-不主动触达，仅大促被动覆盖
U007878,流失可弃,1,19.77,221,4,0.01,P4-不主动触达，仅大促被动覆盖
U009705,流失可弃,1,19.77,370,4,0.01,P4-不主动触达，仅大促被动覆盖
U007072,流失可弃,1,18.38,350,4,0.01,P4-不主动触达，仅大促被动覆盖
U000747,流失可弃,1,18.31,524,4,0.01,P4-不主动触达，仅大促被动覆盖
U003306,流失可弃,1,17.96,244,4,0.01,P4-不主动触达，仅大促被动覆盖
U007102,流失可弃,1,17.96,241,4,0.01,P4-不主动触达，仅大促被动覆盖
U005932,流失可弃,1,16.62,381,4,0.01,P4-不主动触达，仅大促被动覆盖
U003286,流失可弃,1,15.87,277,4,0.01,P4-不主动触达，仅大促被动覆盖
U006294,流失可弃,1,15.87,232,4,0.01,P4-不主动触达，仅大促被动覆盖
U004067,流失可弃,1,15.79,571,4,0.01,P4-不主动触达，仅大促被动覆盖
U006743,流失可弃,1,14.59,252,4,0.01,P4-不主动触达，仅大促被动覆盖
U001470,流失可弃,1,14.09,553,4,0.01,P4-不主动触达，仅大促被动覆盖
U009141,流失可弃,1,13.54,313,4,0.01,P4-不主动触达，仅大促被动覆盖
U001117,流失可弃,1,12.40,412,4,0.01,P4-不主动触达，仅大促被动覆盖
U002136,流失可弃,1,12.34,606,4,0.01,P4-不主动触达，仅大促被动覆盖
U007294,流失可弃,1,11.44,443,4,0.01,P4-不主动触达，仅大促被动覆盖
U007915,流失可弃,1,11.15,447,4,0.01,P4-不主动触达，仅大促被动覆盖
U000323,流失可弃,1,10.71,459,4,0.01,P4-不主动触达，仅大促被动覆盖
U001956,流失可弃,1,10.52,395,4,0.01,P4-不主动触达，仅大促被动覆盖
U005164,流失可弃,1,10.29,240,4,0.01,P4-不主动触达，仅大促被动覆盖
U007369,流失可弃,1,9.97,364,4,0.01,P4-不主动触达，仅大促被动覆盖
U005419,流失可弃,1,8.24,311,4,0.01,P4-不主动触达，仅大促被动覆盖
U002259,流失可弃,1,6.79,389,4,0.01,P4-不主动触达，仅大促被动覆盖
U008313,流失可弃,1,5.74,470,4,0.01,P4-不主动触达，仅大促被动覆盖
U001341,流失可弃,1,3.69,345,4,0.01,P4-不主动触达，仅大促被动覆盖
U003792,流失可弃,1,1.11,287,4,0.01,P4-不主动触达，仅大促被动覆盖
