user_id,segment_operation,segment_19,order_count,total_amount,days_since_order,r_score,f_score,m_score,is_vip
U006557,流失低潜,流失-一次性-中价值,1,183.59,270,3,1,2,0
U006558,唤醒普通,唤醒-一次性-高价值,1,947.24,126,2,1,3,0
U006559,流失低潜,流失-一次性-高价值,1,1057.34,270,3,1,3,0
U006560,高潜新客,活跃-一次性-高价值,1,1426.95,29,1,1,3,0
U006577,唤醒普通,唤醒-一次性-中价值,1,271.18,67,2,1,2,0
U006584,流失低潜,流失-一次性-中价值,1,619.72,476,3,1,2,0
U006589,唤醒普通,唤醒-一次性-中价值,1,499.91,77,2,1,2,0
U006600,流失低潜,流失-一次性-中价值,1,172.68,332,3,1,2,0
U006603,高潜新客,活跃-一次性-高价值,1,1403.65,53,1,1,3,0
U006604,流失可弃,流失-一次性-低价值,1,50.64,270,3,1,1,0
U006608,流失低潜,流失-一次性-中价值,1,350.58,329,3,1,2,0
U006615,流失低潜,流失-一次性-中价值,1,138.74,294,3,1,2,0
U006624,唤醒普通,唤醒-一次性-高价值,1,1278.28,77,2,1,3,0
U006633,流失低潜,流失-一次性-中价值,1,177.95,272,3,1,2,0
U006638,唤醒普通,唤醒-一次性-中价值,1,263.55,106,2,1,2,0
U006639,唤醒普通,唤醒-一次性-中价值,1,706.72,69,2,1,2,0
U006641,唤醒普通,唤醒-一次性-中价值,1,305.77,61,2,1,2,0
U006648,流失低潜,流失-一次性-中价值,1,539.17,307,3,1,2,0
U006651,唤醒普通,唤醒-一次性-中价值,1,626.45,99,2,1,2,0
U006657,唤醒普通,唤醒-一次性-中价值,1,192.00,174,2,1,2,0
U006659,流失高潜用户,流失-复购-中价值,2,290.34,266,3,2,2,0
U006660,流失低潜,流失-一次性-中价值,1,355.72,346,3,1,2,0
U006673,唤醒普通,唤醒-一次性-中价值,1,299.44,118,2,1,2,0
U006687,流失低潜,流失-一次性-中价值,1,314.64,538,3,1,2,0
U006690,流失低潜,流失-一次性-中价值,1,215.71,364,3,1,2,0
U006696,普通新客,活跃-一次性-中价值,1,147.47,18,1,1,2,0
U006699,流失低潜,流失-一次性-中价值,1,156.98,300,3,1,2,0
U006702,普通新客,活跃-一次性-低价值,1,120.02,16,1,1,1,0
U006703,普通新客,活跃-一次性-低价值,1,97.57,45,1,1,1,0
U006710,唤醒普通,唤醒-一次性-低价值,1,25.99,93,2,1,1,0
U006713,流失可弃,流失-一次性-低价值,1,115.21,274,3,1,1,0
U006716,流失可弃,流失-一次性-低价值,1,99.35,283,3,1,1,0
U006722,高潜新客,活跃-一次性-高价值,1,1170.13,56,1,1,3,0
U006728,普通新客,活跃-一次性-中价值,1,422.15,57,1,1,2,0
U006742,唤醒普通,唤醒-一次性-中价值,1,797.64,145,2,1,2,0
U006743,流失可弃,流失-一次性-低价值,1,14.59,252,3,1,1,0
U006746,流失低潜,流失-一次性-中价值,1,252.09,308,3,1,2,0
U006759,普通新客,活跃-一次性-低价值,1,63.21,12,1,1,1,0
U006763,唤醒普通,唤醒-一次性-高价值,1,1181.79,120,2,1,3,0
U006764,流失可弃,流失-一次性-低价值,1,128.79,203,3,1,1,0
U006768,流失低潜,流失-一次性-高价值,1,1140.55,202,3,1,3,0
U006772,流失可弃,流失-一次性-低价值,1,52.93,273,3,1,1,0
U006783,唤醒普通,唤醒-一次性-高价值,1,1277.29,86,2,1,3,0
U006785,至尊VIP,至尊VIP,3,1984.13,234,3,2,3,1
U006793,流失低潜,流失-一次性-高价值,1,1325.06,526,3,1,3,0
U006795,流失低潜,流失-一次性-中价值,1,306.10,306,3,1,2,0
U006798,普通新客,活跃-一次性-中价值,1,207.17,30,1,1,2,0
U006805,流失低潜,流失-一次性-中价值,1,398.82,256,3,1,2,0
U006806,唤醒高潜,唤醒-复购-高价值,2,1055.18,72,2,2,3,0
U006811,普通新客,活跃-一次性-中价值,1,160.90,6,1,1,2,0
U006812,流失低潜,流失-一次性-中价值,1,278.12,297,3,1,2,0
U006813,唤醒普通,唤醒-一次性-中价值,1,602.56,161,2,1,2,0
U006814,唤醒普通,唤醒-一次性-中价值,1,811.50,116,2,1,2,0
U006830,流失低潜,流失-一次性-中价值,1,731.27,235,3,1,2,0
U006838,普通新客,活跃-一次性-中价值,1,238.36,13,1,1,2,0
U006843,流失高潜用户,流失-复购-中价值,2,371.39,338,3,2,2,0
U006858,流失低潜,流失-一次性-中价值,1,374.27,634,3,1,2,0
U006864,流失可弃,流失-一次性-低价值,1,105.72,553,3,1,1,0
U006874,至尊VIP,至尊VIP,2,3419.33,92,2,2,3,1
U006901,唤醒高潜,唤醒-复购-中价值,2,835.10,156,2,2,2,0
U006904,至尊VIP,至尊VIP,2,3261.73,145,2,2,3,1
U006908,唤醒普通,唤醒-一次性-低价值,1,4.51,157,2,1,1,0
U006909,流失低潜,流失-一次性-中价值,1,866.49,183,3,1,2,0
U006921,流失低潜,流失-一次性-中价值,1,320.65,614,3,1,2,0
U006922,唤醒普通,唤醒-一次性-低价值,1,57.52,82,2,1,1,0
U006940,唤醒普通,唤醒-一次性-低价值,1,25.57,156,2,1,1,0
U006948,流失低潜,流失-一次性-中价值,1,850.61,531,3,1,2,0
U006952,至尊VIP,至尊VIP,1,2815.22,346,3,1,3,1
U006959,普通新客,活跃-一次性-低价值,1,133.99,9,1,1,1,0
U006964,唤醒普通,唤醒-一次性-中价值,1,175.69,95,2,1,2,0
U006979,流失可弃,流失-一次性-低价值,1,62.47,311,3,1,1,0
U006981,唤醒普通,唤醒-一次性-中价值,1,373.82,162,2,1,2,0
U006983,流失可弃,流失-一次性-低价值,1,44.42,197,3,1,1,0
U006991,唤醒普通,唤醒-一次性-中价值,1,227.28,99,2,1,2,0
U007003,唤醒普通,唤醒-一次性-中价值,1,249.82,137,2,1,2,0
U007012,唤醒普通,唤醒-一次性-低价值,1,31.39,131,2,1,1,0
U007025,流失低潜,流失-一次性-中价值,1,254.58,478,3,1,2,0
U007029,流失低潜,流失-一次性-高价值,1,1387.63,199,3,1,3,0
U007030,流失低潜,流失-一次性-中价值,1,147.86,212,3,1,2,0
U007043,至尊VIP,至尊VIP,1,5053.45,142,2,1,3,1
U007047,唤醒普通,唤醒-一次性-低价值,1,121.66,73,2,1,1,0
U007051,流失低潜,流失-一次性-中价值,1,569.72,548,3,1,2,0
U007052,流失低潜,流失-一次性-高价值,1,1228.93,273,3,1,3,0
U007059,流失低潜,流失-一次性-中价值,1,565.28,233,3,1,2,0
U007062,流失低潜,流失-一次性-中价值,1,630.52,187,3,1,2,0
U007072,流失可弃,流失-一次性-低价值,1,18.38,350,3,1,1,0
U007073,流失低潜,流失-一次性-中价值,1,195.21,317,3,1,2,0
U007077,流失可弃,流失-一次性-低价值,1,52.00,403,3,1,1,0
U007081,唤醒普通,唤醒-一次性-中价值,1,137.88,150,2,1,2,0
U007091,流失可弃,流失-一次性-低价值,1,83.60,483,3,1,1,0
U007093,流失低潜,流失-一次性-中价值,1,285.18,309,3,1,2,0
U007096,流失低潜,流失-一次性-中价值,1,699.13,269,3,1,2,0
U007099,唤醒普通,唤醒-一次性-中价值,1,468.57,174,2,1,2,0
U007102,流失可弃,流失-一次性-低价值,1,17.96,241,3,1,1,0
U007111,唤醒普通,唤醒-一次性-中价值,1,140.52,87,2,1,2,0
U007121,流失低潜,流失-一次性-中价值,1,860.55,411,3,1,2,0
U007140,唤醒普通,唤醒-一次性-中价值,1,189.16,170,2,1,2,0
U007144,唤醒普通,唤醒-一次性-低价值,1,40.47,113,2,1,1,0
U007147,高潜新客,活跃-一次性-高价值,1,1239.31,36,1,1,3,0
U007148,流失高潜用户,流失-复购-高价值,2,1785.02,213,3,2,3,0
U007151,唤醒普通,唤醒-一次性-高价值,1,1159.92,79,2,1,3,0
U007155,流失低潜,流失-一次性-中价值,1,293.24,400,3,1,2,0
U007164,唤醒高潜,唤醒-复购-高价值,2,1395.29,123,2,2,3,0
U007167,至尊VIP,至尊VIP,1,3059.58,573,3,1,3,1
U007171,流失低潜,流失-一次性-中价值,1,135.23,259,3,1,2,0
U007178,流失低潜,流失-一次性-中价值,1,384.93,362,3,1,2,0
U007185,流失低潜,流失-一次性-中价值,1,794.08,417,3,1,2,0
U007195,唤醒普通,唤醒-一次性-低价值,1,54.01,67,2,1,1,0
U007199,普通新客,活跃-一次性-中价值,1,293.74,15,1,1,2,0
U007207,唤醒普通,唤醒-一次性-低价值,1,97.46,65,2,1,1,0
U007208,唤醒普通,唤醒-一次性-低价值,1,44.10,166,2,1,1,0
U007214,流失可弃,流失-一次性-低价值,1,49.66,456,3,1,1,0
U007216,流失低潜,流失-一次性-中价值,1,582.10,210,3,1,2,0
U007226,唤醒普通,唤醒-一次性-中价值,1,338.49,123,2,1,2,0
U007228,普通新客,活跃-一次性-低价值,1,30.09,33,1,1,1,0
U007239,唤醒普通,唤醒-一次性-中价值,1,159.29,147,2,1,2,0
U007243,唤醒普通,唤醒-一次性-高价值,1,1357.18,159,2,1,3,0
U007244,流失可弃,流失-一次性-低价值,1,56.44,362,3,1,1,0
U007251,流失可弃,流失-一次性-低价值,1,67.42,187,3,1,1,0
U007252,普通新客,活跃-一次性-中价值,1,173.94,26,1,1,2,0
U007256,普通新客,活跃-一次性-低价值,1,57.18,14,1,1,1,0
U007268,唤醒普通,唤醒-一次性-高价值,1,1874.69,171,2,1,3,0
U007270,流失低潜,流失-一次性-高价值,1,1507.35,369,3,1,3,0
U007274,至尊VIP,至尊VIP,1,2799.70,354,3,1,3,1
U007286,至尊VIP,至尊VIP,2,3166.39,47,1,2,3,1
U007292,唤醒普通,唤醒-一次性-低价值,1,49.84,103,2,1,1,0
U007294,流失可弃,流失-一次性-低价值,1,11.44,443,3,1,1,0
U007297,流失低潜,流失-一次性-中价值,1,371.46,181,3,1,2,0
U007302,流失低潜,流失-一次性-中价值,1,450.53,329,3,1,2,0
U007314,普通新客,活跃-一次性-低价值,1,83.34,44,1,1,1,0
U007319,唤醒普通,唤醒-一次性-高价值,1,1060.43,171,2,1,3,0
U007323,流失低潜,流失-一次性-中价值,1,361.55,310,3,1,2,0
U007324,流失低潜,流失-一次性-中价值,1,161.29,317,3,1,2,0
U007325,流失低潜,流失-一次性-中价值,1,285.60,287,3,1,2,0
U007334,唤醒普通,唤醒-一次性-中价值,1,230.75,99,2,1,2,0
U007338,流失可弃,流失-一次性-低价值,1,95.02,377,3,1,1,0
U007364,流失可弃,流失-一次性-低价值,1,108.18,380,3,1,1,0
U007365,流失低潜,流失-一次性-中价值,1,149.22,496,3,1,2,0
U007369,流失可弃,流失-一次性-低价值,1,9.97,364,3,1,1,0
U007370,流失低潜,流失-一次性-中价值,1,359.27,257,3,1,2,0
U007375,唤醒普通,唤醒-一次性-中价值,1,200.40,105,2,1,2,0
U007377,流失低潜,流失-一次性-中价值,1,390.18,297,3,1,2,0
U007382,流失低潜,流失-一次性-中价值,1,463.81,208,3,1,2,0
U007391,唤醒普通,唤醒-一次性-中价值,1,484.72,81,2,1,2,0
U007395,流失低潜,流失-一次性-高价值,1,1340.34,323,3,1,3,0
U007414,流失低潜,流失-一次性-中价值,1,519.49,233,3,1,2,0
U007417,流失可弃,流失-一次性-低价值,1,121.89,385,3,1,1,0
U007425,流失低潜,流失-一次性-中价值,1,249.61,494,3,1,2,0
U007430,流失低潜,流失-一次性-中价值,1,148.89,466,3,1,2,0
U007434,流失可弃,流失-一次性-低价值,1,47.18,365,3,1,1,0
U007439,至尊VIP,至尊VIP,1,2066.58,59,1,1,3,1
U007442,流失低潜,流失-一次性-中价值,1,165.22,376,3,1,2,0
U007443,流失可弃,流失-一次性-低价值,1,32.16,317,3,1,1,0
U007453,流失高潜用户,流失-复购-中价值,3,311.45,256,3,2,2,0
U007454,流失低潜,流失-一次性-高价值,1,1136.50,356,3,1,3,0
U007456,流失低潜,流失-一次性-中价值,1,674.06,205,3,1,2,0
U007463,普通新客,活跃-一次性-低价值,1,74.06,36,1,1,1,0
U007465,至尊VIP,至尊VIP,2,2669.08,78,2,2,3,1
U007467,普通新客,活跃-一次性-中价值,1,655.19,60,1,1,2,0
U007470,流失低潜,流失-一次性-中价值,1,489.62,359,3,1,2,0
U007480,普通新客,活跃-一次性-中价值,1,529.81,3,1,1,2,0
U007482,流失低潜,流失-复购-低价值,2,97.65,346,3,2,1,0
U007483,至尊VIP,至尊VIP,1,2768.16,7,1,1,3,1
U007489,普通新客,活跃-一次性-中价值,1,514.28,21,1,1,2,0
U007490,普通新客,活跃-一次性-中价值,1,659.22,27,1,1,2,0
U007496,普通新客,活跃-一次性-低价值,1,36.20,28,1,1,1,0
U007499,普通新客,活跃-一次性-中价值,1,308.53,30,1,1,2,0
U007508,流失低潜,流失-一次性-中价值,1,598.96,399,3,1,2,0
U007521,普通新客,活跃-一次性-中价值,1,199.79,32,1,1,2,0
U007522,流失可弃,流失-一次性-低价值,1,20.84,401,3,1,1,0
U007532,流失低潜,流失-一次性-中价值,1,562.01,249,3,1,2,0
U007538,流失低潜,流失-一次性-中价值,1,675.42,358,3,1,2,0
U007541,高潜新客,活跃-一次性-高价值,1,1269.75,35,1,1,3,0
U007551,流失高潜用户,流失-复购-中价值,3,833.14,337,3,2,2,0
U007553,普通新客,活跃-一次性-低价值,1,67.08,9,1,1,1,0
U007554,唤醒普通,唤醒-一次性-低价值,1,116.76,112,2,1,1,0
U007573,唤醒普通,唤醒-一次性-低价值,1,39.87,86,2,1,1,0
U007574,流失可弃,流失-一次性-低价值,1,81.49,182,3,1,1,0
U007587,至尊VIP,至尊VIP,2,3221.68,186,3,2,3,1
U007596,流失可弃,流失-一次性-低价值,1,74.56,265,3,1,1,0
U007598,唤醒高潜,唤醒-复购-中价值,2,796.54,89,2,2,2,0
U007599,唤醒高潜,唤醒-复购-高价值,2,1142.65,120,2,2,3,0
U007604,唤醒普通,唤醒-一次性-中价值,1,261.22,112,2,1,2,0
U007618,唤醒普通,唤醒-一次性-低价值,1,128.53,171,2,1,1,0
U007620,流失可弃,流失-一次性-低价值,1,107.66,232,3,1,1,0
U007629,至尊VIP,至尊VIP,1,2677.06,225,3,1,3,1
U007631,至尊VIP,至尊VIP,1,2702.60,276,3,1,3,1
U007638,唤醒普通,唤醒-一次性-中价值,1,159.74,174,2,1,2,0
U007643,普通新客,活跃-一次性-中价值,1,370.92,36,1,1,2,0
U007655,唤醒普通,唤醒-一次性-中价值,1,278.74,99,2,1,2,0
U007656,流失可弃,流失-一次性-低价值,1,56.79,515,3,1,1,0
U007665,流失低潜,流失-一次性-高价值,1,1154.00,186,3,1,3,0
U007667,流失低潜,流失-一次性-中价值,1,186.94,355,3,1,2,0
U007672,流失低潜,流失-一次性-中价值,1,488.59,220,3,1,2,0
U007675,流失低潜,流失-一次性-中价值,1,146.97,319,3,1,2,0
U007679,流失可弃,流失-一次性-低价值,1,75.93,352,3,1,1,0
U007680,流失低潜,流失-一次性-中价值,1,136.97,244,3,1,2,0
U007681,流失低潜,流失-一次性-中价值,1,146.49,550,3,1,2,0
U007684,流失低潜,流失-一次性-中价值,1,396.98,327,3,1,2,0
U007685,流失低潜,流失-一次性-中价值,1,224.87,574,3,1,2,0
U007688,普通新客,活跃-一次性-中价值,1,255.80,14,1,1,2,0
U007717,流失低潜,流失-一次性-中价值,1,186.51,549,3,1,2,0
U007723,流失低潜,流失-一次性-中价值,1,336.39,197,3,1,2,0
U007730,唤醒普通,唤醒-一次性-中价值,1,339.43,155,2,1,2,0
U007738,流失低潜,流失-一次性-高价值,1,918.96,419,3,1,3,0
U007739,流失低潜,流失-一次性-中价值,1,509.48,551,3,1,2,0
U007744,唤醒普通,唤醒-一次性-低价值,1,59.97,128,2,1,1,0
U007746,唤醒普通,唤醒-一次性-中价值,1,849.11,74,2,1,2,0
U007749,流失可弃,流失-一次性-低价值,1,100.65,199,3,1,1,0
U007753,唤醒普通,唤醒-一次性-低价值,1,40.77,132,2,1,1,0
U007766,唤醒普通,唤醒-一次性-中价值,1,243.43,116,2,1,2,0
U007771,普通新客,活跃-一次性-低价值,1,17.28,48,1,1,1,0
U007775,唤醒普通,唤醒-一次性-低价值,1,131.03,172,2,1,1,0
U007783,流失可弃,流失-一次性-低价值,1,32.73,191,3,1,1,0
U007791,至尊VIP,至尊VIP,1,2301.63,85,2,1,3,1
U007804,唤醒普通,唤醒-一次性-中价值,1,388.46,142,2,1,2,0
U007805,流失低潜,流失-一次性-中价值,1,184.80,193,3,1,2,0
U007813,普通新客,活跃-一次性-中价值,1,802.60,30,1,1,2,0
U007814,流失低潜,流失-一次性-中价值,1,363.25,304,3,1,2,0
U007815,流失低潜,流失-一次性-高价值,1,1031.37,223,3,1,3,0
U007818,流失低潜,流失-一次性-中价值,1,147.11,437,3,1,2,0
U007827,唤醒普通,唤醒-一次性-低价值,1,38.70,156,2,1,1,0
U007832,至尊VIP,至尊VIP,1,2002.35,89,2,1,3,1
U007833,活跃复购潜力用户,活跃-复购-中价值,2,501.70,5,1,2,2,0
U007834,普通新客,活跃-一次性-中价值,1,447.84,19,1,1,2,0
U007841,普通新客,活跃-一次性-低价值,1,70.68,1,1,1,1,0
U007844,至尊VIP,至尊VIP,2,2911.11,130,2,2,3,1
U007855,流失低潜,流失-一次性-中价值,1,316.08,205,3,1,2,0
U007866,流失低潜,流失-一次性-中价值,1,356.82,359,3,1,2,0
U007871,唤醒普通,唤醒-一次性-中价值,1,252.08,159,2,1,2,0
U007872,流失可弃,流失-一次性-低价值,1,38.18,207,3,1,1,0
U007874,流失可弃,流失-一次性-低价值,1,44.38,242,3,1,1,0
U007878,流失可弃,流失-一次性-低价值,1,19.77,221,3,1,1,0
U007879,流失可弃,流失-一次性-低价值,1,34.78,331,3,1,1,0
U007881,唤醒普通,唤醒-一次性-中价值,1,819.50,79,2,1,2,0
U007885,流失低潜,流失-一次性-中价值,1,333.28,566,3,1,2,0
U007891,唤醒普通,唤醒-一次性-低价值,1,58.15,82,2,1,1,0
U007898,唤醒普通,唤醒-一次性-中价值,1,228.38,66,2,1,2,0
U007900,流失可弃,流失-一次性-低价值,1,75.81,554,3,1,1,0
U007903,流失可弃,流失-一次性-低价值,1,23.38,362,3,1,1,0
U007906,普通新客,活跃-一次性-低价值,1,86.48,43,1,1,1,0
U007915,流失可弃,流失-一次性-低价值,1,11.15,447,3,1,1,0
U007925,普通新客,活跃-一次性-中价值,1,293.07,51,1,1,2,0
U007945,唤醒普通,唤醒-一次性-低价值,1,74.81,61,2,1,1,0
U007947,唤醒普通,唤醒-一次性-高价值,1,1359.40,68,2,1,3,0
U007957,流失低潜,流失-一次性-中价值,1,398.84,490,3,1,2,0
U007962,流失低潜,流失-一次性-中价值,1,716.43,394,3,1,2,0
U007964,唤醒高潜,唤醒-复购-中价值,2,444.83,141,2,2,2,0
U007973,流失低潜,流失-一次性-中价值,1,847.42,281,3,1,2,0
U008001,普通新客,活跃-一次性-中价值,1,210.96,49,1,1,2,0
U008004,唤醒普通,唤醒-一次性-高价值,1,939.56,149,2,1,3,0
U008015,流失可弃,流失-一次性-低价值,1,54.74,408,3,1,1,0
U008022,唤醒普通,唤醒-一次性-中价值,1,732.90,143,2,1,2,0
U008023,唤醒普通,唤醒-一次性-中价值,1,579.41,146,2,1,2,0
U008025,流失低潜,流失-一次性-中价值,1,247.84,284,3,1,2,0
U008027,流失低潜,流失-一次性-中价值,1,173.97,366,3,1,2,0
U008032,流失低潜,流失-一次性-中价值,1,414.73,191,3,1,2,0
U008038,唤醒普通,唤醒-一次性-中价值,1,519.42,63,2,1,2,0
U008044,普通新客,活跃-一次性-中价值,1,643.14,44,1,1,2,0
U008048,唤醒普通,唤醒-一次性-高价值,1,918.24,84,2,1,3,0
U008051,流失低潜,流失-一次性-中价值,1,257.35,242,3,1,2,0
U008053,唤醒普通,唤醒-一次性-低价值,1,56.87,126,2,1,1,0
U008057,流失低潜,流失-一次性-中价值,1,229.32,653,3,1,2,0
U008066,唤醒普通,唤醒-一次性-中价值,1,447.84,72,2,1,2,0
U008078,流失可弃,流失-一次性-低价值,1,119.52,546,3,1,1,0
U008082,活跃复购潜力用户,活跃-复购-中价值,2,196.14,23,1,2,2,0
U008083,普通新客,活跃-一次性-低价值,1,67.57,9,1,1,1,0
U008085,唤醒普通,唤醒-一次性-高价值,1,1570.70,92,2,1,3,0
U008087,唤醒普通,唤醒-一次性-中价值,1,154.41,101,2,1,2,0
U008088,流失高潜用户,流失-复购-高价值,2,1706.57,313,3,2,3,0
U008089,流失低潜,流失-一次性-中价值,1,189.35,232,3,1,2,0
U008095,唤醒普通,唤醒-一次性-中价值,1,808.88,144,2,1,2,0
U008113,流失低潜,流失-一次性-高价值,1,1240.26,468,3,1,3,0
U008134,核心高价值忠诚用户,活跃-复购-高价值,2,1202.20,5,1,2,3,0
U008135,唤醒普通,唤醒-一次性-低价值,1,18.00,145,2,1,1,0
U008136,唤醒普通,唤醒-一次性-中价值,1,638.66,117,2,1,2,0
U008146,流失低潜,流失-一次性-中价值,1,260.02,460,3,1,2,0
U008147,流失低潜,流失-一次性-中价值,1,153.71,474,3,1,2,0
U008148,唤醒高潜,唤醒-复购-中价值,2,813.59,146,2,2,2,0
U008159,至尊VIP,至尊VIP,2,2169.84,168,2,2,3,1
U008171,流失低潜,流失-一次性-中价值,1,157.00,242,3,1,2,0
U008173,流失低潜,流失-一次性-中价值,1,797.97,380,3,1,2,0
U008176,流失低潜,流失-一次性-中价值,1,719.07,492,3,1,2,0
U008178,流失低潜,流失-一次性-高价值,1,976.45,303,3,1,3,0
U008184,至尊VIP,至尊VIP,2,3246.50,23,1,2,3,1
U008197,普通新客,活跃-一次性-中价值,1,215.60,13,1,1,2,0
U008198,唤醒普通,唤醒-一次性-低价值,1,27.08,121,2,1,1,0
U008206,唤醒普通,唤醒-一次性-中价值,1,554.81,112,2,1,2,0
U008209,唤醒普通,唤醒-一次性-高价值,1,1167.24,127,2,1,3,0
U008212,至尊VIP,至尊VIP,1,3803.31,36,1,1,3,1
U008223,流失低潜,流失-一次性-中价值,1,179.99,222,3,1,2,0
U008227,流失低潜,流失-一次性-高价值,1,1323.25,570,3,1,3,0
U008233,流失可弃,流失-一次性-低价值,1,51.46,438,3,1,1,0
U008236,普通新客,活跃-一次性-中价值,1,152.26,20,1,1,2,0
U008248,流失低潜,流失-一次性-中价值,1,867.49,432,3,1,2,0
U008255,流失可弃,流失-一次性-低价值,1,26.74,223,3,1,1,0
U008264,至尊VIP,至尊VIP,1,2651.71,208,3,1,3,1
U008267,唤醒高潜,唤醒-复购-中价值,2,814.02,65,2,2,2,0
U008275,流失高潜用户,流失-复购-高价值,2,1443.68,216,3,2,3,0
U008276,普通新客,活跃-一次性-低价值,1,76.76,11,1,1,1,0
U008295,流失低潜,流失-一次性-中价值,1,180.40,482,3,1,2,0
